OBJECTID,Area,Area_Name,Area_sqkm,ORIG_FID,y_coord,x_coord
37,0.00000000000,,2140320.15006000000,0,8.45771859351,-80.63080143850
38,0.00000000000,,2140320.15006000000,0,7.88411644347,-79.00261762280
39,0.00000000000,,2140320.15006000000,0,7.60542228264,-78.78386762620
40,0.00000000000,,2140320.15006000000,0,6.76828077469,-77.87761762700
41,0.00000000000,,2140320.15006000000,0,6.20936754238,-76.94011762440
42,0.00000000000,,2140320.15006000000,0,5.24543407886,-75.78386762530
43,0.00000000000,,2140320.15006000000,0,4.50750080345,-76.49385107370
44,0.00000000000,,2140320.15006000000,0,4.48554738831,-76.51505080560
45,0.00000000000,,2140320.15006000000,0,4.50220361505,-76.54836326240
46,0.00000000000,,2140320.15006000000,0,4.52437631993,-76.55168916790
47,0.00000000000,,2140320.15006000000,0,4.54979283523,-76.55550164570
48,0.00000000000,,2140320.15006000000,0,4.53789553183,-76.58405517590
49,0.00000000000,,2140320.15006000000,0,4.50220361505,-76.62212655270
50,0.00000000000,,2140320.15006000000,0,4.47365008492,-76.63878277940
51,0.00000000000,,2140320.15006000000,0,4.45461439487,-76.67447469290
52,0.00000000000,,2140320.15006000000,0,4.46175277822,-76.72682283640
53,0.00000000000,,2140320.15006000000,0,4.45461439487,-76.76965313330
54,0.00000000000,,2140320.15006000000,0,4.41416355804,-76.78868882330
55,0.00000000000,,2140320.15006000000,0,4.39274840797,-76.76965313330
56,0.00000000000,,2140320.15006000000,0,4.35705649448,-76.76251475320
57,0.00000000000,,2140320.15006000000,0,4.32136457770,-76.77203259660
58,0.00000000000,,2140320.15006000000,0,4.30470835096,-76.81248343340
59,0.00000000000,,2140320.15006000000,0,4.27615482083,-76.84579588690
60,0.00000000000,,2140320.15006000000,0,4.23808344403,-76.87196995700
61,0.00000000000,,2140320.15006000000,0,4.21666829396,-76.92193864050
62,0.00000000000,,2140320.15006000000,0,4.17859691715,-76.93145648390
63,0.00000000000,,2140320.15006000000,0,4.15956123040,-76.91955917720
64,0.00000000000,,2140320.15006000000,0,4.10959255019,-76.94811271060
65,0.00000000000,,2140320.15006000000,0,4.05962386669,-76.99808139080
66,0.00000000000,,2140320.15006000000,0,4.00965518649,-77.01949654090
67,0.00000000000,,2140320.15006000000,0,3.97643054984,-77.02124520650
68,0.00000000000,,2140320.15006000000,0,3.96039827460,-77.02023164760
69,0.00000000000,,2140320.15006000000,0,3.92028789818,-77.05882281200
70,0.00000000000,,2140320.15006000000,0,3.90237466655,-77.07605756650
71,0.00000000000,,2140320.15006000000,0,3.80663539765,-77.16817063320
72,0.00000000000,,2140320.15006000000,0,3.78972967013,-77.18443604230
73,0.00000000000,,2140320.15006000000,0,3.79041759872,-77.19997865850
74,0.00000000000,,2140320.15006000000,0,3.82039880751,-77.18712956720
75,0.00000000000,,2140320.15006000000,0,3.85038001629,-77.20711704190
76,0.00000000000,,2140320.15006000000,0,3.86608445835,-77.24280895540
77,0.00000000000,,2140320.15006000000,0,3.87322284171,-77.27279016420
78,0.00000000000,,2140320.15006000000,0,3.89606566713,-77.29706066820
79,0.00000000000,,2140320.15006000000,0,3.91748081721,-77.31562046100
80,0.00000000000,,2140320.15006000000,0,3.95174505534,-77.31704813970
81,0.00000000000,,2140320.15006000000,0,3.98886464748,-77.32704187370
82,0.00000000000,,2140320.15006000000,0,4.01456282690,-77.33132490640
83,0.00000000000,,2140320.15006000000,0,4.04454403569,-77.32846955240
84,0.00000000000,,2140320.15006000000,0,4.05473070028,-77.34476821640
85,0.00000000000,,2140320.15006000000,0,4.06453150711,-77.32418652300
86,0.00000000000,,2140320.15006000000,0,4.07309756582,-77.29848834360
87,0.00000000000,,2140320.15006000000,0,4.08451897853,-77.27707319350
88,0.00000000000,,2140320.15006000000,0,4.12163857067,-77.26279642680
89,0.00000000000,,2140320.15006000000,0,4.14733675009,-77.27136248880
90,0.00000000000,,2140320.15006000000,0,4.17160725087,-77.28992228490
91,0.00000000000,,2140320.15006000000,0,4.20158845965,-77.31133743170
92,0.00000000000,,2140320.15006000000,0,4.20872684301,-77.34131864040
93,0.00000000000,,2140320.15006000000,0,4.18160098823,-77.37272752790
94,0.00000000000,,2140320.15006000000,0,4.16875190016,-77.40984711670
95,0.00000000000,,2140320.15006000000,0,4.16018583816,-77.44553903350
96,0.00000000000,,2140320.15006000000,0,4.16732422151,-77.46980953430
97,0.00000000000,,2140320.15006000000,0,4.18017331288,-77.50978448040
98,0.00000000000,,2140320.15006000000,0,4.15875816280,-77.53262730580
99,0.00000000000,,2140320.15006000000,0,4.16018583816,-77.54975942660
100,0.00000000000,,2140320.15006000000,0,4.15019210409,-77.57117457330
101,0.00000000000,,2140320.15006000000,0,4.16161351681,-77.58687901870
102,0.00000000000,,2140320.15006000000,0,4.17160725087,-77.60258346080
103,0.00000000000,,2140320.15006000000,0,4.16446886751,-77.62114325680
104,0.00000000000,,2140320.15006000000,0,4.15733048745,-77.64684143300
105,0.00000000000,,2140320.15006000000,0,4.12877695402,-77.65969052430
106,0.00000000000,,2140320.15006000000,0,4.09879574524,-77.64826911160
107,0.00000000000,,2140320.15006000000,0,4.06738686111,-77.63256466950
108,0.00000000000,,2140320.15006000000,0,4.03883332768,-77.62542628620
109,0.00000000000,,2140320.15006000000,0,4.00456908955,-77.62828164020
110,0.00000000000,,2140320.15006000000,0,3.97744323477,-77.64113072830
111,0.00000000000,,2140320.15006000000,0,3.95317273069,-77.65540749500
112,0.00000000000,,2140320.15006000000,0,3.92176384656,-77.66682890770
113,0.00000000000,,2140320.15006000000,0,3.89749334249,-77.69538243780
114,0.00000000000,,2140320.15006000000,0,3.87893354972,-77.72250829590
115,0.00000000000,,2140320.15006000000,0,3.85323537029,-77.75248950470
116,0.00000000000,,2140320.15006000000,0,3.82896486622,-77.76533859270
117,0.00000000000,,2140320.15006000000,0,3.79755598208,-77.78960909350
118,0.00000000000,,2140320.15006000000,0,3.77043012730,-77.78675374280
119,0.00000000000,,2140320.15006000000,0,3.74187659388,-77.76533859270
120,0.00000000000,,2140320.15006000000,0,3.71617841445,-77.73821273800
121,0.00000000000,,2140320.15006000000,0,3.68476953032,-77.71108688320
122,0.00000000000,,2140320.15006000000,0,3.67049276360,-77.67682264170
123,0.00000000000,,2140320.15006000000,0,3.71189538509,-77.66540122900
124,0.00000000000,,2140320.15006000000,0,3.74044891852,-77.64113072830
125,0.00000000000,,2140320.15006000000,0,3.74330426923,-77.60401113610
126,0.00000000000,,2140320.15006000000,0,3.74330426923,-77.57831295670
127,0.00000000000,,2140320.15006000000,0,3.73045518116,-77.54547639720
128,0.00000000000,,2140320.15006000000,0,3.71046770974,-77.53548265980
129,0.00000000000,,2140320.15006000000,0,3.68476953032,-77.54975942660
130,0.00000000000,,2140320.15006000000,0,3.66906508825,-77.57402992730
131,0.00000000000,,2140320.15006000000,0,3.64622226283,-77.58687901870
132,0.00000000000,,2140320.15006000000,0,3.63194549611,-77.58545134000
133,0.00000000000,,2140320.15006000000,0,3.64051155482,-77.55689780990
134,0.00000000000,,2140320.15006000000,0,3.65193296753,-77.53548265980
135,0.00000000000,,2140320.15006000000,0,3.65336064618,-77.50407377570
136,0.00000000000,,2140320.15006000000,0,3.62623478811,-77.48265862560
137,0.00000000000,,2140320.15006000000,0,3.62052408340,-77.45838812160
138,0.00000000000,,2140320.15006000000,0,3.63765620082,-77.43411762080
139,0.00000000000,,2140320.15006000000,0,3.66763740960,-77.41270247070
140,0.00000000000,,2140320.15006000000,0,3.68619720567,-77.39271499930
141,0.00000000000,,2140320.15006000000,0,3.70761235574,-77.37129984920
142,0.00000000000,,2140320.15006000000,0,3.72902750581,-77.35702308250
143,0.00000000000,,2140320.15006000000,0,3.74615962323,-77.34417399440
144,0.00000000000,,2140320.15006000000,0,3.76757477330,-77.33418025710
145,0.00000000000,,2140320.15006000000,0,3.77756851066,-77.30990975630
146,0.00000000000,,2140320.15006000000,0,3.79898365743,-77.26850713480
147,0.00000000000,,2140320.15006000000,0,3.78613456937,-77.23138754270
148,0.00000000000,,2140320.15006000000,0,3.78906104348,-77.20992673470
149,0.00000000000,,2140320.15006000000,0,3.76692070639,-77.20638109750
150,0.00000000000,,2140320.15006000000,0,3.75848201488,-77.21450016730
151,0.00000000000,,2140320.15006000000,0,3.71886399500,-77.25261762090
152,0.00000000000,,2140320.15006000000,0,3.34456541845,-77.40886762070
153,0.00000000000,,2140320.15006000000,0,2.84528067622,-77.62761762390
154,0.00000000000,,2140320.15006000000,0,2.93891432686,-77.25261762090
155,0.00000000000,,2140320.15006000000,0,3.37576225807,-76.47136762480
156,0.00000000000,,2140320.15006000000,0,2.75647166724,-74.86545917080
157,0.00000000000,,2140320.15006000000,0,2.37700465126,-74.69011762620
158,0.00000000000,,2140320.15006000000,0,2.08248176790,-74.56654047040
159,0.00000000000,,2140320.15006000000,0,1.40876605990,-74.28385999210
160,0.00000000000,,2140320.15006000000,0,0.84636088826,-74.50261762630
161,0.00000000000,,2140320.15006000000,0,-0.12238579999,-74.28385999210
162,0.00000000000,,2140320.15006000000,0,-0.15363657494,-74.25261762320
163,0.00000000000,,2140320.15006000000,0,-0.71613374499,-74.31511762650
164,0.00000000000,,2140320.15006000000,0,-0.90362009530,-74.75261762610
165,0.00000000000,,2140320.15006000000,0,-1.40353081057,-74.56511762300
166,0.00000000000,,2140320.15006000000,0,-2.18441269099,-75.44011762560
167,0.00000000000,,2140320.15006000000,0,-2.62153837185,-75.59636762550
168,0.00000000000,,2140320.15006000000,0,-2.87125751219,-75.25260999470
169,0.00000000000,,2140320.15006000000,0,-5.29325225461,-73.94960145350
170,0.00000000000,,2140320.15006000000,0,-5.53410338412,-73.99252436210
171,0.00000000000,,2140320.15006000000,0,-5.64927888257,-74.07977852640
172,0.00000000000,,2140320.15006000000,0,-5.78190521323,-74.20193435840
173,0.00000000000,,2140320.15006000000,0,-6.23889890312,-74.36051880350
174,0.00000000000,,2140320.15006000000,0,-6.60972910633,-74.74443713170
175,0.00000000000,,2140320.15006000000,0,-6.98492201348,-75.11526733160
176,0.00000000000,,2140320.15006000000,0,-7.36884034167,-75.35957899560
177,0.00000000000,,2140320.15006000000,0,-7.61315200236,-75.55153815640
178,0.00000000000,,2140320.15006000000,0,-7.90109074851,-75.78276169540
179,0.00000000000,,2140320.15006000000,0,-8.31554803387,-75.82638877760
180,0.00000000000,,2140320.15006000000,0,-8.56422240509,-75.76094815270
181,0.00000000000,,2140320.15006000000,0,-8.62530031944,-75.60825336350
182,0.00000000000,,2140320.15006000000,0,-8.55985969457,-75.32904003510
183,0.00000000000,,2140320.15006000000,0,-8.26755824120,-74.94075900300
184,0.00000000000,,2140320.15006000000,0,-8.03197199496,-74.63973213190
185,0.00000000000,,2140320.15006000000,0,-7.77893491651,-74.16855963940
186,0.00000000000,,2140320.15006000000,0,-7.58261304519,-73.68866173250
187,0.00000000000,,2140320.15006000000,0,-7.46481992372,-73.23930278270
188,0.00000000000,,2140320.15006000000,0,-7.44376974321,-72.90956122180
189,0.00000000000,,2140320.15006000000,0,-8.06457254160,-72.59636762130
190,0.00000000000,,2140320.15006000000,0,-9.32155504409,-72.03366201780
191,0.00000000000,,2140320.15006000000,0,-9.67012998888,-71.87761762510
192,0.00000000000,,2140320.15006000000,0,-10.28568574840,-71.40886762550
193,0.00000000000,,2140320.15006000000,0,-12.70243012110,-70.92930296010
194,0.00000000000,,2140320.15006000000,0,-13.30739954050,-71.00165302270
195,0.00000000000,,2140320.15006000000,0,-13.83790486970,-70.98769235890
196,0.00000000000,,2140320.15006000000,0,-14.23578386170,-70.82714469080
197,0.00000000000,,2140320.15006000000,0,-14.50103651970,-70.40134437120
198,0.00000000000,,2140320.15006000000,0,-14.98267951410,-69.94064237410
199,0.00000000000,,2140320.15006000000,0,-15.15148428760,-69.62815578650
200,0.00000000000,,2140320.15006000000,0,-16.60408517720,-69.53386762370
201,0.00000000000,,2140320.15006000000,0,-17.23193857180,-69.69011762360
202,0.00000000000,,2140320.15006000000,0,-18.51083490280,-70.50261762620
203,0.00000000000,,2140320.15006000000,0,-20.95939305220,-68.98552188460
204,0.00000000000,,2140320.15006000000,0,-21.34815827230,-68.74464786190
205,0.00000000000,,2140320.15006000000,0,-21.50172065690,-68.64950254120
206,0.00000000000,,2140320.15006000000,0,-24.86587068890,-66.56511762280
207,0.00000000000,,2140320.15006000000,0,-25.48429628290,-65.59477053750
208,0.00000000000,,2140320.15006000000,0,-26.72275850020,-64.72136762420
209,0.00000000000,,2140320.15006000000,0,-27.94420930890,-64.19011762470
210,0.00000000000,,2140320.15006000000,0,-29.27985246290,-63.74061952800
211,0.00000000000,,2140320.15006000000,0,-30.15679285140,-63.44011762200
212,0.00000000000,,2140320.15006000000,0,-31.57838174560,-62.90886762240
213,0.00000000000,,2140320.15006000000,0,-32.57369720310,-62.80263725680
214,0.00000000000,,2140320.15006000000,0,-33.28039650910,-62.70782846230
215,0.00000000000,,2140320.15006000000,0,-34.25333987740,-62.88989142110
216,0.00000000000,,2140320.15006000000,0,-34.82006380000,-62.37761762610
217,0.00000000000,,2140320.15006000000,0,-35.63690492920,-61.78386762660
218,0.00000000000,,2140320.15006000000,0,-35.73842927780,-61.97136762310
219,0.00000000000,,2140320.15006000000,0,-35.58609315940,-63.03386762560
220,0.00000000000,,2140320.15006000000,0,-35.55602629060,-63.25948053790
221,0.00000000000,,2140320.15006000000,0,-35.67610802790,-63.40485742200
222,0.00000000000,,2140320.15006000000,0,-35.78081302110,-63.62822808870
223,0.00000000000,,2140320.15006000000,0,-35.99022302400,-63.80273642060
224,0.00000000000,,2140320.15006000000,0,-36.63241367340,-63.77481508640
225,0.00000000000,,2140320.15006000000,0,-36.99539100420,-64.12383174690
226,0.00000000000,,2140320.15006000000,0,-37.34440766470,-64.31230074260
227,0.00000000000,,2140320.15006000000,0,-37.85630328590,-64.84852395910
228,0.00000000000,,2140320.15006000000,0,-37.96080629280,-64.90780700910
229,0.00000000000,,2140320.15006000000,0,-38.01969795140,-64.94349892260
230,0.00000000000,,2140320.15006000000,0,-38.13569667680,-64.89174564740
231,0.00000000000,,2140320.15006000000,0,-38.25583328600,-64.85535528200
232,0.00000000000,,2140320.15006000000,0,-38.26280900930,-64.85884890320
233,0.00000000000,,2140320.15006000000,0,-38.67466661490,-65.06511762730
234,0.00000000000,,2140320.15006000000,0,-40.74189302370,-65.65886762350
235,0.00000000000,,2140320.15006000000,0,-41.40153047530,-66.09636762310
236,0.00000000000,,2140320.15006000000,0,-41.58877870550,-65.90886762660
237,0.00000000000,,2140320.15006000000,0,-43.00965890500,-65.59295274690
238,0.00000000000,,2140320.15006000000,0,-43.97362825180,-65.34636762370
239,0.00000000000,,2140320.15006000000,0,-44.03608992480,-65.41264593310
240,0.00000000000,,2140320.15006000000,0,-43.91505471770,-65.66898962830
241,0.00000000000,,2140320.15006000000,0,-43.79726159290,-65.77369462480
242,0.00000000000,,2140320.15006000000,0,-43.63147868210,-65.97874191390
243,0.00000000000,,2140320.15006000000,0,-43.52241097500,-66.03981982830
244,0.00000000000,,2140320.15006000000,0,-43.44824493240,-66.16197566030
245,0.00000000000,,2140320.15006000000,0,-43.38716701810,-66.34084669940
246,0.00000000000,,2140320.15006000000,0,-43.40025514300,-66.40192461370
247,0.00000000000,,2140320.15006000000,0,-43.45697035020,-66.43246357090
248,0.00000000000,,2140320.15006000000,0,-43.67074305370,-66.44118898870
249,0.00000000000,,2140320.15006000000,0,-43.81471242840,-66.36702294930
250,0.00000000000,,2140320.15006000000,0,-43.91069201050,-66.22741628510
251,0.00000000000,,2140320.15006000000,0,-43.98049534260,-66.04418253880
252,0.00000000000,,2140320.15006000000,0,-44.05466138190,-65.83477254250
253,0.00000000000,,2140320.15006000000,0,-44.20213251670,-65.79407596430
254,0.00000000000,,2140320.15006000000,0,-44.33204027250,-65.72667995530
255,0.00000000000,,2140320.15006000000,0,-44.53318712180,-65.94011762330
256,0.00000000000,,2140320.15006000000,0,-44.94294846500,-65.84119888710
257,0.00000000000,,2140320.15006000000,0,-45.02334043250,-65.82179180670
258,0.00000000000,,2140320.15006000000,0,-45.43933794010,-65.72136762340
259,0.00000000000,,2140320.15006000000,0,-45.83839525840,-65.66356597960
260,0.00000000000,,2140320.15006000000,0,-47.02185139360,-65.49214772850
261,0.00000000000,,2140320.15006000000,0,-47.05767104360,-65.52259986470
262,0.00000000000,,2140320.15006000000,0,-47.18783078670,-65.46810636790
263,0.00000000000,,2140320.15006000000,0,-47.36092917210,-65.50491256790
264,0.00000000000,,2140320.15006000000,0,-47.41884692780,-65.49832602660
265,0.00000000000,,2140320.15006000000,0,-48.84267370470,-65.68457951840
266,0.00000000000,,2140320.15006000000,0,-48.79086616110,-65.48255895290
267,0.00000000000,,2140320.15006000000,0,-48.93068892280,-65.36796180750
268,0.00000000000,,2140320.15006000000,0,-49.05099080730,-65.43639143910
269,0.00000000000,,2140320.15006000000,0,-49.09275884020,-65.47399575670
270,0.00000000000,,2140320.15006000000,0,-49.59037808380,-65.05497633360
271,0.00000000000,,2140320.15006000000,0,-49.72123408560,-64.95459597140
272,0.00000000000,,2140320.15006000000,0,-49.79626892080,-65.09709661000
273,0.00000000000,,2140320.15006000000,0,-49.76129205690,-65.30014271850
274,0.00000000000,,2140320.15006000000,0,-49.71042811610,-65.50367742080
275,0.00000000000,,2140320.15006000000,0,-49.67249827050,-65.70560443130
276,0.00000000000,,2140320.15006000000,0,-49.73804696060,-65.86609872800
277,0.00000000000,,2140320.15006000000,0,-49.85368879280,-65.74706708900
278,0.00000000000,,2140320.15006000000,0,-49.88920954440,-65.54261867830
279,0.00000000000,,2140320.15006000000,0,-49.97387532390,-65.38794770250
280,0.00000000000,,2140320.15006000000,0,-50.02084286480,-65.19278849960
281,0.00000000000,,2140320.15006000000,0,-50.12419807970,-65.04479481690
282,0.00000000000,,2140320.15006000000,0,-50.20659768810,-64.87725727800
283,0.00000000000,,2140320.15006000000,0,-50.24074763150,-64.66678792980
284,0.00000000000,,2140320.15006000000,0,-50.27900471990,-64.45995153440
285,0.00000000000,,2140320.15006000000,0,-50.37495562440,-64.30341240090
286,0.00000000000,,2140320.15006000000,0,-51.58834314210,-64.87548172890
287,0.00000000000,,2140320.15006000000,0,-51.68602436330,-65.02933083640
288,0.00000000000,,2140320.15006000000,0,-51.80591175210,-65.15826874550
289,0.00000000000,,2140320.15006000000,0,-51.88961753540,-65.33402252680
290,0.00000000000,,2140320.15006000000,0,-51.94138077650,-65.54893529240
291,0.00000000000,,2140320.15006000000,0,-51.95069232010,-65.76883043940
292,0.00000000000,,2140320.15006000000,0,-51.90839500860,-65.87861971250
293,0.00000000000,,2140320.15006000000,0,-51.85046352750,-66.45763023580
294,0.00000000000,,2140320.15006000000,0,-51.83838855910,-66.57831652050
295,0.00000000000,,2140320.15006000000,0,-51.91357707120,-66.78566580780
296,0.00000000000,,2140320.15006000000,0,-51.98054272870,-66.99609695110
297,0.00000000000,,2140320.15006000000,0,-52.00745994230,-67.21093134470
298,0.00000000000,,2140320.15006000000,0,-51.98933549720,-67.43968652850
299,0.00000000000,,2140320.15006000000,0,-51.94207373090,-67.66314725120
300,0.00000000000,,2140320.15006000000,0,-51.92992492500,-67.69484969130
301,0.00000000000,,2140320.15006000000,0,-51.97073713350,-68.19266477070
302,0.00000000000,,2140320.15006000000,0,-52.39970768980,-68.00908087840
303,0.00000000000,,2140320.15006000000,0,-52.52133911400,-67.85237252220
304,0.00000000000,,2140320.15006000000,0,-52.63058093110,-67.76933185340
305,0.00000000000,,2140320.15006000000,0,-52.73502301800,-67.61708304060
306,0.00000000000,,2140320.15006000000,0,-52.82063220240,-67.46676717720
307,0.00000000000,,2140320.15006000000,0,-53.05170294830,-67.16905861690
308,0.00000000000,,2140320.15006000000,0,-54.02432914190,-66.32326468770
309,0.00000000000,,2140320.15006000000,0,-53.74530044680,-67.28919485670
310,0.00000000000,,2140320.15006000000,0,-53.66355925840,-67.48122329090
311,0.00000000000,,2140320.15006000000,0,-52.74910415990,-69.62948399390
312,0.00000000000,,2140320.15006000000,0,-52.65385162810,-69.85325361390
313,0.00000000000,,2140320.15006000000,0,-52.44938807400,-70.18871668300
314,0.00000000000,,2140320.15006000000,0,-51.90861847000,-71.07595661930
315,0.00000000000,,2140320.15006000000,0,-52.14458829860,-71.76007713410
316,0.00000000000,,2140320.15006000000,0,-53.29482828560,-71.59141030050
317,0.00000000000,,2140320.15006000000,0,-53.78059260240,-70.93443004530
318,0.00000000000,,2140320.15006000000,0,-53.90724106460,-70.76314216890
319,0.00000000000,,2140320.15006000000,0,-54.27092494990,-70.05823197910
320,0.00000000000,,2140320.15006000000,0,-54.37630818610,-69.90288416850
321,0.00000000000,,2140320.15006000000,0,-54.43963406780,-69.69215735860
322,0.00000000000,,2140320.15006000000,0,-54.47992046040,-69.45132110870
323,0.00000000000,,2140320.15006000000,0,-54.54137717850,-69.23515262770
324,0.00000000000,,2140320.15006000000,0,-55.25469284440,-68.48640548790
325,0.00000000000,,2140320.15006000000,0,-55.23862545430,-68.49086222830
326,0.00000000000,,2140320.15006000000,0,-55.10550654950,-68.58415956050
327,0.00000000000,,2140320.15006000000,0,-55.57642875300,-68.14868846930
328,0.00000000000,,2140320.15006000000,0,-55.93647414860,-68.51321939500
329,0.00000000000,,2140320.15006000000,0,-56.14284174030,-68.72215795920
330,0.00000000000,,2140320.15006000000,0,-56.35035059780,-69.09992743850
331,0.00000000000,,2140320.15006000000,0,-56.64690322060,-69.63980092110
332,0.00000000000,,2140320.15006000000,0,-56.99089757320,-70.26900770510
333,0.00000000000,,2140320.15006000000,0,-56.83362398260,-70.81147621110
334,0.00000000000,,2140320.15006000000,0,-56.62274507540,-70.92122055840
335,0.00000000000,,2140320.15006000000,0,-56.19802050450,-71.14225319180
336,0.00000000000,,2140320.15006000000,0,-55.84642705420,-71.77018817710
337,0.00000000000,,2140320.15006000000,0,-55.50979275230,-72.49259761710
338,0.00000000000,,2140320.15006000000,0,-55.38467280190,-73.23099616100
339,0.00000000000,,2140320.15006000000,0,-55.09472944550,-73.30530321710
340,0.00000000000,,2140320.15006000000,0,-54.96842197470,-73.39354428750
341,0.00000000000,,2140320.15006000000,0,-54.87203902360,-73.56330697620
342,0.00000000000,,2140320.15006000000,0,-54.60701567070,-74.14606650820
343,0.00000000000,,2140320.15006000000,0,-54.42150915770,-74.25501737790
344,0.00000000000,,2140320.15006000000,0,-54.33141156750,-74.28739600970
345,0.00000000000,,2140320.15006000000,0,-54.18503245250,-74.33432256570
346,0.00000000000,,2140320.15006000000,0,-54.05145883530,-74.40712862000
347,0.00000000000,,2140320.15006000000,0,-53.94398209700,-74.53547648220
348,0.00000000000,,2140320.15006000000,0,-53.86283660130,-74.71857992960
349,0.00000000000,,2140320.15006000000,0,-53.79753906420,-74.93462339140
350,0.00000000000,,2140320.15006000000,0,-53.73805774450,-75.16354344160
351,0.00000000000,,2140320.15006000000,0,-53.67454416590,-75.38519466770
352,0.00000000000,,2140320.15006000000,0,-53.52244373060,-75.61681246720
353,0.00000000000,,2140320.15006000000,0,-53.45906963860,-75.65628842820
354,0.00000000000,,2140320.15006000000,0,-53.42023279230,-75.77245878050
355,0.00000000000,,2140320.15006000000,0,-53.12413780360,-76.22335077650
356,0.00000000000,,2140320.15006000000,0,-53.07431675550,-76.26265955950
357,0.00000000000,,2140320.15006000000,0,-52.98353291860,-76.43746320510
358,0.00000000000,,2140320.15006000000,0,-52.85330833440,-76.59657882820
359,0.00000000000,,2140320.15006000000,0,-52.74767271190,-76.72565029120
360,0.00000000000,,2140320.15006000000,0,-52.64510493300,-76.80608069430
361,0.00000000000,,2140320.15006000000,0,-52.58081534850,-76.92952587260
362,0.00000000000,,2140320.15006000000,0,-52.54074551510,-76.97848541630
363,0.00000000000,,2140320.15006000000,0,-52.43279808660,-77.04306680900
364,0.00000000000,,2140320.15006000000,0,-52.31438324300,-77.15206164480
365,0.00000000000,,2140320.15006000000,0,-52.23713978650,-77.34944773560
366,0.00000000000,,2140320.15006000000,0,-51.89922067600,-77.55404234710
367,0.00000000000,,2140320.15006000000,0,-51.61598257800,-77.72553010250
368,0.00000000000,,2140320.15006000000,0,-51.09422818480,-78.02869052080
369,0.00000000000,,2140320.15006000000,0,-50.94277827790,-78.55601371820
370,0.00000000000,,2140320.15006000000,0,-51.00427973710,-79.18662841050
371,0.00000000000,,2140320.15006000000,0,-50.91069263150,-79.57127769690
372,0.00000000000,,2140320.15006000000,0,-50.75444956020,-79.95185046470
373,0.00000000000,,2140320.15006000000,0,-50.56618707870,-80.41041528040
374,0.00000000000,,2140320.15006000000,0,-50.32746091890,-81.16046824890
375,0.00000000000,,2140320.15006000000,0,-50.28893296650,-81.74365781250
376,0.00000000000,,2140320.15006000000,0,-50.17735176080,-82.06627683590
377,0.00000000000,,2140320.15006000000,0,-50.09157301070,-82.31429222650
378,0.00000000000,,2140320.15006000000,0,-50.19782944850,-82.45771708360
379,0.00000000000,,2140320.15006000000,0,-50.25999662580,-82.46906593170
380,0.00000000000,,2140320.15006000000,0,-50.42310073630,-82.61895124900
